timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/01/21 02:49:22.266, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:23.267, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:24.267, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:25.267, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:26.267, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:27.267, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:28.268, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:29.268, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:30.268, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:31.268, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:32.269, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:33.269, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:34.269, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:35.269, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:36.269, 0, 21 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:37.270, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:38.270, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:39.270, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:40.270, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:41.271, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:42.271, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:43.271, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:44.271, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:45.271, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:46.272, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:47.272, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:48.272, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:49.272, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:50.272, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:51.272, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:52.273, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:53.273, 0, 29 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:54.273, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:55.273, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:56.274, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:57.274, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:58.274, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:49:59.274, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:00.274, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:01.275, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:02.275, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:03.275, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:04.275, 0, 16 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:05.276, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:06.276, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:07.276, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:08.276, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:09.277, 0, 8 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:10.277, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:11.277, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:12.277, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:13.278, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:14.278, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:15.278, 0, 16 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:16.278, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:17.278, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:18.279, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:19.279, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:20.279, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:21.279, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:22.279, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:23.280, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:24.280, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:25.280, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:26.280, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:27.280, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:28.280, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:29.281, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:30.281, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:31.281, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:32.281, 0, 37 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:33.281, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:34.282, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:35.282, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:36.282, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:37.282, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:38.282, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:39.283, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:40.283, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:41.283, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:42.283, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:43.283, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:44.284, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:45.284, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:46.284, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:47.284, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:48.284, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:49.284, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:50.285, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:51.285, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:52.285, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:53.285, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:54.285, 0, 27 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:55.285, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:56.286, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:57.286, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:58.286, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:50:59.286, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:00.286, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:01.287, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:02.289, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:03.289, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:04.289, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:05.290, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:06.290, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:07.290, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:08.290, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:09.291, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:10.291, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:11.291, 0, 3 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:12.291, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:13.292, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:14.292, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:15.292, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:16.292, 0, 30 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:17.293, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:18.293, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:19.293, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:20.293, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:21.294, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:22.294, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:23.294, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:24.294, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:25.294, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:26.295, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:27.295, 0, 21 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:28.295, 0, 74 %, 71 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:29.295, 0, 78 %, 75 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:30.296, 0, 81 %, 79 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:31.296, 0, 85 %, 84 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:32.296, 0, 90 %, 89 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:33.296, 0, 93 %, 92 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:34.296, 0, 93 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:35.297, 0, 95 %, 95 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:36.297, 0, 95 %, 96 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:37.297, 0, 95 %, 96 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:38.297, 0, 93 %, 95 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:39.297, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:40.297, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:41.298, 0, 95 %, 97 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:42.298, 0, 90 %, 74 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:43.298, 0, 70 %, 66 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:44.298, 0, 71 %, 67 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:45.298, 0, 74 %, 70 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:46.299, 0, 78 %, 76 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:47.299, 0, 77 %, 75 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:48.299, 0, 84 %, 82 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:49.299, 0, 88 %, 87 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:50.299, 0, 90 %, 89 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:51.299, 0, 92 %, 92 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:52.299, 0, 93 %, 93 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:53.299, 0, 94 %, 94 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:54.300, 0, 95 %, 96 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:55.300, 0, 95 %, 96 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:56.300, 0, 61 %, 62 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:57.300, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:58.300, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:51:59.300, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:00.301, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:01.301, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:02.301, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:03.301, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:04.302, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:05.302, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:06.302, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:07.302, 0, 31 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:08.302, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:09.303, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:10.303, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:11.303, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:12.303, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:13.303, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:14.304, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:15.304, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:16.304, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:17.304, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:18.304, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:19.305, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:20.305, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:21.305, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:22.305, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:23.306, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:24.306, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:25.306, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:26.306, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:27.306, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:28.307, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:29.307, 0, 13 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:30.307, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:31.307, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:32.308, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:33.308, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:34.308, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:35.309, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:36.309, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:37.309, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:38.309, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:39.309, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:40.310, 0, 32 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:41.310, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:42.310, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:43.310, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:44.311, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:45.311, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:46.311, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:47.311, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:48.311, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:49.312, 0, 16 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:50.312, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:51.312, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:52.312, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:53.313, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:54.313, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:55.313, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:56.313, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:57.314, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:58.314, 0, 3 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:52:59.314, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:00.314, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:01.314, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:02.314, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:03.315, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:04.315, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:05.315, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:06.315, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:07.315, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:08.316, 0, 34 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:09.316, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:10.316, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:11.316, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:12.317, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:13.317, 0, 22 %, 3 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:14.317, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:15.317, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:16.318, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:17.318, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:18.318, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:19.318, 0, 8 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:20.324, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:21.324, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:22.325, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:23.325, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:24.325, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:25.325, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:26.325, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:27.326, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:28.326, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:29.326, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:30.326, 0, 13 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:31.327, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:32.327, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:33.327, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:34.327, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:35.327, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:36.328, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:37.328, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:38.328, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:39.328, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:40.329, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:41.329, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:42.329, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:43.330, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:44.330, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:45.330, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:46.330, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:47.331, 0, 14 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:48.331, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:49.331, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:50.331, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:51.331, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:52.331, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:53.332, 0, 26 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:54.332, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:55.332, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:56.332, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:57.332, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:58.333, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:53:59.333, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:00.333, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:01.333, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:02.333, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:03.334, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:04.334, 0, 38 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:05.334, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:06.334, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:07.335, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:08.335, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:09.335, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:10.335, 0, 17 %, 2 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:11.336, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:12.336, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:13.336, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:14.336, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:15.336, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:16.337, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:17.337, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:18.337, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:19.337, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:20.338, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:21.338, 0, 19 %, 1 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:22.338, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:23.338, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:24.338, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:25.339, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:26.339, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:27.339, 0, 1 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:28.339, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:29.340, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:30.340, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:31.340, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:32.340, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:33.340, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:34.341, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:35.341, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:36.341, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:37.341, 0, 0 %, 0 %, 33155 MiB, 46068 MiB
2026/01/21 02:54:38.341, 0, 15 %, 1 %, 33155 MiB, 46068 MiB
